pkg,return_code,github_url,homepage,earliest_release,gh_url_check,github
django-sphinx-hosting,200.0,https://github.com/caltechads/django-sphinx-hosting,https://github.com/caltechads/django-sphinx-hosting,2023-04-28T18:37:06,1.0,https://github.com/caltechads/django-sphinx-hosting
chatdocument,200.0,https://github.com/yuanjie-ai/llm4gpt,https://github.com/yuanjie-ai/llm4gpt,2023-04-25T01:49:25,,
flxtrd,200.0,https://github.com/glocalflex/flextrade,https://github.com/glocalflex/flextrade,2023-04-25T19:15:00,,
request5,200.0,https://github.com/H454NSec,https://github.com/H454NSec,2023-04-26T23:21:34,0.0,
aa-simplewiki,200.0,https://github.com/ppfeufer/aa-simplewiki-plugin/issues,https://github.com/meowosaurus/aa-simplewiki,2023-04-24T14:26:16,1.0,https://github.com/meowosaurus/aa-simplewiki
behave-odoo,200.0,https://github.com/coopdevs/behave_odoo,https://github.com/coopdevs/behave_odoo,2023-04-27T23:19:06,1.0,https://github.com/coopdevs/behave_odoo
duoy-rec,200.0,,https://example.com,2023-04-26T19:39:15,0.0,
nneten,200.0,https://github.com/izotov93/NNetEn,https://github.com/izotov93/NNetEn,2023-04-26T19:56:41,1.0,https://github.com/izotov93/NNetEn
pixelpotion,200.0,https://github.com/mjhxyz/pixelpotion,https://github.com/mjhxyz/pixelpotion,2023-04-26T09:00:07,1.0,https://github.com/mjhxyz/pixelpotion
goxlrutilityapi,200.0,https://github.com/timmo001/goxlr-utility-api-py,https://github.com/timmo001/goxlr-utility-api-py,2023-04-29T21:46:31,1.0,https://github.com/timmo001/goxlr-utility-api-py
liquid-jsonpath,200.0,https://github.com/jg-rp/liquid-jsonpath,,2023-04-24T15:03:58,1.0,https://github.com/jg-rp/liquid-jsonpath
dbt-odps,200.0,https://github.com/ai-excelsior/F2AI,https://github.com/ai-excelsior/F2AI,2023-04-24T04:36:29,1.0,https://github.com/ai-excelsior/F2AI
vnn,200.0,https://github.com/iliiliiliili/variational-nn-pytorch,,2023-04-25T13:18:27,1.0,https://github.com/iliiliiliili/variational-nn-pytorch
cpppackage-25,200.0,https://github.com/my_username/my_package,https://github.com/my_username/my_package,2023-04-25T06:24:32,,
voiceidentification,200.0,https://github.com/SriBalajiSMVEC/voice_identification,https://github.com/SriBalajiSMVEC/voice_identification,2023-04-23T17:16:38,,
twarc2sql,200.0,https://github.com/unna97/twarc2sql,https://github.com/unna97/twarc2sql,2023-04-23T13:17:07,1.0,https://github.com/unna97/twarc2sql
spacs,200.0,https://github.com/rlebel12/spacs,https://github.com/rlebel12/spacs,2023-04-26T20:20:34,1.0,https://github.com/rlebel12/spacs
causalforge,200.0,https://github.com/anthem-ai/causalflow,https://github.com/anthem-ai/causalflow,2023-04-26T22:46:18,,
anduryl,200.0,https://github.com/grongen/anduryl,https://github.com/grongen/anduryl,2023-04-24T07:57:31,1.0,https://github.com/grongen/anduryl
aixlab-cn,200.0,https://github.com/xuzycuan/aixlab.cn,https://github.com/xuzycuan/aixlab.cn,2023-04-29T02:56:13,,
django-drf-cms,200.0,,https://www.spartanbits.com,2023-04-28T16:33:05,0.0,
lightgrad,200.0,https://github.com/marcosalvalaggio-bip/lightgrad,https://github.com/marcosalvalaggio-bip/lightgrad,2023-04-27T11:39:45,,
uphill,200.0,https://github.com/yinanxu0/uphill,https://github.com/yinanxu0/uphill,2023-04-27T12:24:14,,
llm4chat,200.0,https://github.com/yuanjie-ai/llm4gpt,https://github.com/yuanjie-ai/llm4gpt,2023-04-23T11:27:04,,
immunoviewer,200.0,https://github.com/davidvi/ImmunoViewer,https://github.com/davidvi/ImmunoViewer,2023-04-26T20:59:03,1.0,https://github.com/davidvi/ImmunoViewer
sentient-switchblade,200.0,https://github.com/jensroland/sentient-switchblade,https://jensroland.com/sentient-switchblade,2023-04-27T22:40:14,1.0,https://github.com/jensroland/sentient-switchblade
llm-bot,200.0,https://github.com/prefeitura-rio/chatbot-lab,https://github.com/prefeitura-rio/chatbot-lab,2023-04-27T19:37:41,,
pipupload,200.0,https://github.com/MrClin/python_pip_install.git,https://github.com/MrClin/python_pip_install.git,2023-04-26T13:06:01,,
aiotaika,200.0,https://github.com/Taika-Tech/aiotaika-python,,2023-04-26T07:40:57,1.0,https://github.com/Taika-Tech/aiotaika-python
mindnlp,200.0,https://github.com/mindlab-ai/mindnlp,https://github.com/mindlab-ai/mindnlp/tree/master/,2023-04-24T08:25:36,,
hpsandbox,200.0,https://github.com/vvoelz/HPSandbox,https://github.com/vvoelz/HPSandbox,2023-04-24T18:53:48,1.0,https://github.com/vvoelz/HPSandbox
api-hunter-cli,200.0,https://github.com/engcarlosperezmolero/api_hunter_cli,https://github.com/engcarlosperezmolero/api_hunter_cli,2023-04-28T22:40:20,1.0,https://github.com/engcarlosperezmolero/api_hunter_cli
recurrent-memory-transformer-pytorch,200.0,https://github.com/lucidrains/recurrent-memory-transformer-pytorch,https://github.com/lucidrains/recurrent-memory-transformer-pytorch,2023-04-24T16:40:43,1.0,https://github.com/lucidrains/recurrent-memory-transformer-pytorch
chowlk-unofficial-fork,200.0,https://github.com/pablo-de-andres/Chowlk,https://github.com/pablo-de-andres/Chowlk,2023-04-28T11:41:36,1.0,https://github.com/pablo-de-andres/Chowlk
customdataclass,200.0,https://lorossi.github.io/customdataclass/,,2023-04-27T15:30:58,0.0,
client-gpt,200.0,https://github.com/littleknitsstory/client-gpt,https://github.com/littleknitsstory/client-gpt,2023-04-27T08:36:54,1.0,https://github.com/littleknitsstory/client-gpt
cmo-dataviz,200.0,,https://Cmotions@dev.azure.com/Cmotions/Packages/_git/cmo_dataviz,2023-04-25T10:49:48,0.0,
grepexercises,200.0,https://github.com/learnbyexample/TUI-apps/tree/main/GrepExercises,,2023-04-29T04:06:02,0.0,
inventronet,200.0,https://github.com/inventrohyder/inventronet,https://github.com/inventrohyder/inventronet,2023-04-24T15:31:35,1.0,https://github.com/inventrohyder/inventronet
scanrbp,200.0,https://github.com/grexor/scanRBP,https://github.com/grexor/scanRBP,2023-04-25T17:22:26,,
dragonnfruit,200.0,https://github.com/jmschrei/dragonnfruit,https://github.com/jmschrei/dragonnfruit,2023-04-24T16:39:47,,
nlrtk,200.0,https://github.com/kotko/bravado-decorators,https://github.com/kotko/bravado-decorators,2023-04-23T17:15:38,,
chatocr,200.0,https://github.com/yuanjie-ai/llm4gpt,https://github.com/yuanjie-ai/llm4gpt,2023-04-25T01:49:03,,
gpt-bot,200.0,https://github.com/hzhangxyz/gpt-bot,https://github.com/hzhangxyz/gpt-bot,2023-04-25T05:35:02,1.0,https://github.com/hzhangxyz/gpt-bot
multiversx-sdk-transaction-decoder,200.0,https://github.com/multiversx/mx-sdk-py-transaction-decoder,,2023-04-24T09:00:35,1.0,https://github.com/multiversx/mx-sdk-py-transaction-decoder
camouflage-decryptor,200.0,https://github.com/unknown/camouflage-decryptor,,2023-04-27T14:30:07,,
pyopenfigi,200.0,https://github.com/tlouarn/pyopenfigi,,2023-04-29T10:13:23,1.0,https://github.com/tlouarn/pyopenfigi
whisper-voice-commands,200.0,https://github.com/DevenBL/whisper_mic_exec/tree/Whisper-Voice-Commands,,2023-04-28T14:47:50,0.0,
face-crop-plus,200.0,https://github.com/mantasu/face-crop-plus,https://github.com/mantasu/face-crop-plus,2023-04-23T12:51:39,1.0,https://github.com/mantasu/face-crop-plus
product-discounts,200.0,https://github.com/your_username/product_discounts,https://github.com/your_username/product_discounts,2023-04-28T09:32:34,,
pytestlog2db,200.0,https://github.com/test-fullautomation/python-pytestlog2db,https://github.com/test-fullautomation/python-pytestlog2db,2023-04-28T12:43:15,1.0,https://github.com/test-fullautomation/python-pytestlog2db
pyopenbook,200.0,https://github.com/blockworks-foundation/pyopenbook,https://github.com/blockworks-foundation/pyopenbook,2023-04-25T01:09:35,1.0,https://github.com/blockworks-foundation/pyopenbook
stopwords-zh,200.0,https://github.com/yuanjie-ai/stopwords-zh,https://github.com/yuanjie-ai/stopwords-zh,2023-04-27T09:54:26,1.0,https://github.com/yuanjie-ai/stopwords-zh
docamr,200.0,https://github.com/IBM/docAMR,,2023-04-24T18:40:54,1.0,https://github.com/IBM/docAMR
odoo-addon-sale-coupon-multiplier-free-product,200.0,https://github.com/OCA/sale-promotion,https://github.com/OCA/sale-promotion,2023-04-27T20:06:30,1.0,https://github.com/OCA/sale-promotion
bolclient,200.0,,https://gitlab.com/bolooco/bol-client,2023-04-28T13:50:16,0.0,
cset,200.0,https://github.com/MetOffice/CSET,,2023-04-24T15:45:00,1.0,https://github.com/MetOffice/CSET
vectordb2,200.0,https://github.com/kagisearch/vectordb,https://github.com/kagisearch/vectordb,2023-04-25T04:05:00,1.0,https://github.com/kagisearch/vectordb
odoo14-addon-l10n-it-riba-sale-commission,200.0,https://github.com/OCA/l10n-italy,https://github.com/OCA/l10n-italy,2023-04-28T08:39:50,1.0,https://github.com/OCA/l10n-italy
quri-parts-quantinuum,200.0,https://github.com/QunaSys/quri-parts,https://github.com/QunaSys/quri-parts,2023-04-28T01:52:36,1.0,https://github.com/QunaSys/quri-parts
vcon,200.0,https://github.com/vcon-dev/vcon,,2023-04-27T13:11:04,1.0,https://github.com/vcon-dev/vcon
aimemory,200.0,,https://www.example.com,2023-04-24T05:55:43,0.0,
autora-runner-firebase-prolific,200.0,https://github.com/AutoResearch/autora-runner-firebase-prolific,,2023-04-28T16:19:54,,
nycu-tdx-py,200.0,https://github.com/ChiaJung-Yeh/nycu_tdx_py,https://github.com/ChiaJung-Yeh/nycu_tdx_py,2023-04-26T13:44:30,1.0,https://github.com/ChiaJung-Yeh/nycu_tdx_py
adversary-armor,200.0,https://github.com/haim-fisher-s/Adversary-Armor,https://github.com/haim-fisher-s/Adversary-Armor,2023-04-26T05:44:37,1.0,https://github.com/haim-fisher-s/Adversary-Armor
empirical-init,200.0,https://github.com/pb1729/empirical-init,https://github.com/pb1729/empirical-init,2023-04-26T06:47:51,1.0,https://github.com/pb1729/empirical-init
securepasswordgenerator,200.0,https://github.com/quillfires/SecurePasswordGenerator,https://github.com/quillfires/SecurePasswordGenerator,2023-04-26T19:01:53,1.0,https://github.com/quillfires/SecurePasswordGenerator
hydrogibs,200.0,https://github.com/giboul/hydrogibs,,2023-04-26T08:25:26,1.0,https://github.com/giboul/hydrogibs
brandpy,200.0,https://github.com/deamonpog/BrandPy,,2023-04-27T03:23:02,1.0,https://github.com/deamonpog/BrandPy
siq3d,200.0,https://github.com/simonlbd1/SiQ-3D,https://github.com/simonlbd1/SiQ-3D,2023-04-27T07:18:56,1.0,https://github.com/simonlbd1/SiQ-3D
matematicassimple,200.0,https://github.com/Aldogamer01/matematicassimple,https://github.com/Aldogamer01/matematicassimple,2023-04-25T02:08:07,1.0,https://github.com/Aldogamer01/matematicassimple
pyfed,200.0,https://github.com/amirrezasokhankhosh/PyFed,,2023-04-26T19:22:06,1.0,https://github.com/amirrezasokhankhosh/PyFed
cv2-collage-v2,200.0,https://github.com/hansalemaos/cv2_collage_v2,https://github.com/hansalemaos/cv2_collage_v2,2023-04-23T12:05:22,1.0,https://github.com/hansalemaos/cv2_collage_v2
pdt-extract,200.0,https://github.com/DmitriLyalikov/pdt-canny-edge-detector,https://github.com/DmitriLyalikov/pdt-canny-edge-detector,2023-04-26T02:22:28,1.0,https://github.com/DmitriLyalikov/pdt-canny-edge-detector
spectresc,200.0,https://github.com/cylammarco/SpectResC,,2023-04-25T16:51:20,1.0,https://github.com/cylammarco/SpectResC
huggingsimplecuellar-lib,200.0,https://github.com/pypa/sampleproject,,2023-04-28T20:19:39,1.0,https://github.com/pypa/sampleproject
gsbg,200.0,https://github.com/WenjieDu/GoogleScholarBadgeGenerator,https://github.com/WenjieDu/GoogleScholarBadgeGenerator,2023-04-29T07:26:07,,
pychaterr,200.0,https://github.com/omab/pychaterr,,2023-04-26T02:29:24,1.0,https://github.com/omab/pychaterr
dfiibridge,200.0,,https://gitlab.com/mosaic_group/mosaic_framework/dfiibridge,2023-04-24T13:37:53,0.0,
spacy-huggingface-pipelines,200.0,https://github.com/explosion/spacy-huggingface-pipelines,https://github.com/explosion/spacy-huggingface-pipelines,2023-04-24T08:44:10,1.0,https://github.com/explosion/spacy-huggingface-pipelines
hydro-tune,200.0,https://github.com/S-Lab-System-Group/Hydro,https://github.com/S-Lab-System-Group/Hydro,2023-04-24T07:22:55,1.0,https://github.com/S-Lab-System-Group/Hydro
htmacat,200.0,https://stanfordbshan.github.io/HTMACat-kit/,https://stanfordbshan.github.io/HTMACat-kit/,2023-04-26T08:13:07,0.0,
htmlpageparser,200.0,https://github.com/snjyor/HtmlPageParser,,2023-04-26T05:54:53,1.0,https://github.com/snjyor/HtmlPageParser
xlttbc,200.0,https://github.com/dgoeries/lttbc/,https://github.com/dgoeries/lttbc/,2023-04-23T18:47:42,0.0,
ogc-na,200.0,https://github.com/opengeospatial/ogc-na-tools.git,,2023-04-25T11:13:34,,
bigtest-automator,200.0,https://github.com/mspuranika/bigtest-automator.git,https://github.com/mspuranika/bigtest-automator.git,2023-04-23T16:28:42,,
thermal-conductivity-step,200.0,https://github.com/molssi-seamm/thermal_conductivity_step,https://github.com/molssi-seamm/thermal_conductivity_step,2023-04-24T18:48:35,,
efpy,200.0,https://github.com/imcjp/efpy,https://github.com/imcjp/efpy,2023-04-28T23:26:57,,
humancursor,200.0,https://github.com/riflosnake/HumanCursor,,2023-04-25T17:13:29,1.0,https://github.com/riflosnake/HumanCursor
deepsea,200.0,https://github.com/abzargar/DeepSea,,2023-04-24T10:41:48,1.0,https://github.com/abzargar/DeepSea
silkynet,200.0,https://github.com/pypa/sampleproject/issues,https://code.amh-group.com/model-platform/kflearn,2023-04-24T09:46:03,0.0,
streamlit-controllerdf,200.0,https://github.com/joshjetson/SCDF/,https://github.com/joshjetson/SCDF/,2023-04-28T18:06:55,0.0,
wikiseriesasorkunlib,200.0,https://github.com/alisorkuncuk/wikiseriesasorkunlib,https://github.com/alisorkuncuk/wikiseriesasorkunlib,2023-04-26T14:24:45,1.0,https://github.com/alisorkuncuk/wikiseriesasorkunlib
ngits-drf-sentry-tunnel,200.0,,https://ngits.dev,2023-04-28T09:19:58,0.0,
muralikrishnan-nambiar-booking-mail,200.0,,https://www.example.com/,2023-04-23T12:49:55,0.0,
scoobi,200.0,https://github.com/avialxee/scoobi,https://github.com/avialxee/scoobi,2023-04-25T15:51:14,1.0,https://github.com/avialxee/scoobi
burner-process,200.0,https://github.com/benvigano/burner_process,https://github.com/benvigano/burner_process,2023-04-23T16:41:13,,
enerbitdso,200.0,https://github.com/enerBit/enerbitdso,https://github.com/enerBit/enerbitdso,2023-04-27T22:25:01,1.0,https://github.com/enerBit/enerbitdso
ccache-download-redis,200.0,https://github.com/berlin4apk/action-ccache-download-upload-redis,https://github.com/berlin4apk/action-ccache-download-upload-redis,2023-04-24T11:06:20,1.0,https://github.com/berlin4apk/action-ccache-download-upload-redis
kaggle-util,200.0,https://github.com/neural-navigator/kaggle_utility,https://github.com/neural-navigator/kaggle_utility,2023-04-23T14:55:31,1.0,https://github.com/neural-navigator/kaggle_utility
dghs-imgutils,200.0,https://github.com/deepghs/imgutils,https://github.com/deepghs/imgutils,2023-04-26T08:03:55,1.0,https://github.com/deepghs/imgutils
updateable-zip-file,200.0,https://github.com/michaelvanstraten/updateable-zip-file,,2023-04-24T16:23:59,1.0,https://github.com/michaelvanstraten/updateable-zip-file
omar-style-sel,200.0,https://github.com/Omarail1/omarpoop.git,https://github.com/Omarail1/omarpoop.git,2023-04-25T19:02:37,,
frankallskycam,200.0,https://github.com/sferlix/frankAllSkyCam,https://github.com/sferlix/frankAllSkyCam,2023-04-28T18:48:37,,
machkit,200.0,,https://git-core.megvii-inc.com/transformer/yueying/data-service-sdk,2023-04-24T10:18:10,0.0,
jupyter-pgweb-proxy,200.0,https://github.com/huntdatacenter/jupyter-pgweb-proxy,,2023-04-26T13:43:08,1.0,https://github.com/huntdatacenter/jupyter-pgweb-proxy
pystorz,200.0,https://github.com/wazofski/pystorz,https://github.com/wazofski/pystorz,2023-04-24T16:20:42,1.0,https://github.com/wazofski/pystorz
nemoguardrails,200.0,https://github.com/NVIDIA/NeMo-Guardrails,https://github.com/NVIDIA/NeMo-Guardrails,2023-04-25T12:49:30,1.0,https://github.com/NVIDIA/NeMo-Guardrails
iciconsole,200.0,https://github.com/sdsc-hpc-training-org/hello_icicle_auth_clients/tree/main/icicle_rel_03_2023/CLI/ICICONSOLE,,2023-04-27T22:46:10,0.0,
spamfilter,200.0,https://mags0ft.github.io/spamfilter/,,2023-04-26T20:48:51,0.0,
licensing-models,200.0,https://github.com/tartley/colorama,https://github.com/tartley/colorama,2023-04-25T21:24:53,1.0,https://github.com/tartley/colorama
krbjack,200.0,https://github.com/almandin/krbjack,https://github.com/almandin/krbjack,2023-04-26T15:58:32,1.0,https://github.com/almandin/krbjack
notifydesk,200.0,https://github.com/krator3/NotifyDesk,https://github.com/krator3/NotifyDesk,2023-04-28T18:11:53,1.0,https://github.com/krator3/NotifyDesk
tpfi,200.0,https://github.com/keyuxing/tpfi,https://github.com/keyuxing/tpfi,2023-04-28T03:35:31,1.0,https://github.com/keyuxing/tpfi
algorand-vanity,200.0,https://github.com/sithladyraven/algorand-vanity,https://github.com/sithladyraven/algorand-vanity,2023-04-25T01:45:54,1.0,https://github.com/sithladyraven/algorand-vanity
graph-model-parser,200.0,https://github.com/albertbuchard/GraphModelParser,https://github.com/albertbuchard/GraphModelParser,2023-04-23T18:13:29,1.0,https://github.com/albertbuchard/GraphModelParser
stc-tools,200.0,https://github.com/nexus-stc/stc,,2023-04-26T08:04:44,1.0,https://github.com/nexus-stc/stc
numpy-io,200.0,https://github.com/ssbuild/numpy-io,https://github.com/ssbuild/numpy-io,2023-04-26T15:13:31,,
yandex-kv-mapper,200.0,,https://ya.ru,2023-04-23T21:00:56,0.0,
downtime,200.0,https://github.com/fspinna/datatime/archive/refs/tags/1.0.0-alpha.tar.gz,,2023-04-27T10:34:14,0.0,
fraug,200.0,https://github.com/fraugs/fraug,https://github.com/fraugs/fraug,2023-04-24T18:51:10,1.0,https://github.com/fraugs/fraug
pyfedm,200.0,https://github.com/amirrezasokhankhosh/PyFed,,2023-04-26T19:13:08,1.0,https://github.com/amirrezasokhankhosh/PyFed
pretix-plugin-build,200.0,https://github.com/pretix/pretix-plugin-build.git,,2023-04-27T16:28:11,,
vault2secretsmanager,200.0,https://github.com/tmb28054/vault2secretsmanager,https://github.com/tmb28054/vault2secretsmanager,2023-04-24T11:38:13,1.0,https://github.com/tmb28054/vault2secretsmanager
test-ading,200.0,https://github.com/,https://github.com/,2023-04-29T09:27:54,0.0,
nebula-loss,200.0,https://github.com/kyegomez/EXA/tree/master/exa/modular_components/lossFunctions/nebula,https://github.com/kyegomez/EXA/tree/master/exa/modular_components/lossFunctions/nebula,2023-04-23T17:37:16,0.0,
fsaccone,200.0,https://github.com/fsaccone/cli,https://github.com/fsaccone/cli,2023-04-24T14:58:36,1.0,https://github.com/fsaccone/cli
cloth-simulation-filter,200.0,,http://ramm.bnu.edu.cn/projects/CSF/,2023-04-23T12:35:43,0.0,
shapelets-rec-server,200.0,,https://shapelets.io,2023-04-24T14:18:49,0.0,
tegda,200.0,https://github.com/Robertoarce/tegda,https://github.com/Robertoarce/tegda,2023-04-27T17:53:49,1.0,https://github.com/Robertoarce/tegda
bibomber,200.0,https://github.com/bikmeev/bi_bomber,https://github.com/bikmeev/bi_bomber,2023-04-27T05:14:35,1.0,https://github.com/bikmeev/bi_bomber
lvpyio-wrapped,200.0,,https://www.lavision.de/,2023-04-28T05:45:25,0.0,
loggerml,200.0,https://github.com/valentingol/logml,,2023-04-27T02:59:23,1.0,https://github.com/valentingol/logml
code-genie,200.0,https://github.com/thismlguy/code-genie,,2023-04-24T17:22:25,1.0,https://github.com/thismlguy/code-genie
athiruma-cloud-governance,200.0,https://github.com/redhat-performance/cloud-governance,https://github.com/redhat-performance/cloud-governance,2023-04-27T04:23:54,1.0,https://github.com/redhat-performance/cloud-governance
pybloomer,200.0,https://github.com/masroore/pybloomer,https://github.com/masroore/pybloomer,2023-04-28T08:52:19,1.0,https://github.com/masroore/pybloomer
stripstats,200.0,https://github.com/ewhenry/stripstats,,2023-04-29T01:50:16,,
aiomonobank,200.0,https://github.com/TT1410/aiomonobank,,2023-04-25T17:03:27,1.0,https://github.com/TT1410/aiomonobank
ccqppy,200.0,https://github.com/palmerb4/ccqppy,https://github.com/palmerb4/ccqppy,2023-04-26T16:38:00,1.0,https://github.com/palmerb4/ccqppy
ros-cdk-graphdatabase,200.0,https://github.com/aliyun/Resource-Orchestration-Service-Cloud-Development-Kit.git,https://github.com/aliyun/Resource-Orchestration-Service-Cloud-Development-Kit.git,2023-04-26T07:09:14,,
helicone,200.0,https://github.com/helicone/helicone/helicone-python,https://www.helicone.ai,2023-04-28T15:06:10,0.0,
spectralib,200.0,https://github.com/jack-white1/spectralib,https://github.com/jack-white1/spectralib,2023-04-26T09:23:47,1.0,https://github.com/jack-white1/spectralib
code-eval-score,200.0,https://github.com/Lizhmq/code-eval-score,https://github.com/Lizhmq/code-eval-score,2023-04-27T06:43:17,1.0,https://github.com/Lizhmq/code-eval-score
jupyter-social,200.0,https://github.com/datalayer/jupyter-social.git,,2023-04-27T09:45:15,,
teneva-jax,200.0,https://github.com/AndreiChertkov/teneva_jax,https://github.com/AndreiChertkov/teneva_jax,2023-04-24T20:58:18,1.0,https://github.com/AndreiChertkov/teneva_jax
b2tob64,200.0,https://github.com/vjgtigers/b2tob64,,2023-04-26T15:07:43,1.0,https://github.com/vjgtigers/b2tob64
python-bebop,200.0,https://github.com/betwixt-labs/bebop,https://github.com/betwixt-labs/bebop,2023-04-24T10:44:22,1.0,https://github.com/betwixt-labs/bebop
lidar-visualizer,200.0,https://github.com/PRBonn/lidar-visualizer,,2023-04-27T08:15:41,1.0,https://github.com/PRBonn/lidar-visualizer
cloudflarestatus,200.0,https://github.com/ayeowch/cloudflarestatus,,2023-04-27T13:15:13,1.0,https://github.com/ayeowch/cloudflarestatus
mlflow-oidc-client,200.0,,https://gitlab.com/lzinsou/mlflow-oidc-client,2023-04-27T12:59:00,0.0,
hellokaistrailabpractice,200.0,https://github.com/yourusername/greeting,https://github.com/yourusername/greeting,2023-04-26T01:54:49,,
fineslice,200.0,https://github.com/nx10/fineslice,https://github.com/nx10/fineslice,2023-04-27T17:21:15,1.0,https://github.com/nx10/fineslice
ethconnect,200.0,https://github.com/Zymbit-Wallet/ETH-Connect-PY,,2023-04-28T17:51:04,1.0,https://github.com/Zymbit-Wallet/ETH-Connect-PY
metadynminer,200.0,https://github.com/Jan8be/metadynminer.py,https://github.com/Jan8be/metadynminer.py,2023-04-27T12:27:14,1.0,https://github.com/Jan8be/metadynminer.py
ja3requests,200.0,https://github.com/lxjmaster/ja3requests,https://github.com/lxjmaster/ja3requests,2023-04-25T15:06:16,1.0,https://github.com/lxjmaster/ja3requests
choongin-project,200.0,https://github.com/yourusername/greeting,https://github.com/yourusername/greeting,2023-04-26T01:46:01,,
nbt-structure-utils,200.0,https://github.com/BenBenBenB/nbt-structure-utils,https://github.com/BenBenBenB/nbt-structure-utils,2023-04-24T03:34:29,1.0,https://github.com/BenBenBenB/nbt-structure-utils
rosetta-ce,200.0,https://github.com/ayman-m/rosetta,https://github.com/ayman-m/rosetta,2023-04-26T16:28:56,1.0,https://github.com/ayman-m/rosetta
puncover-riscv,200.0,https://github.com/Egahp/puncover_riscv,https://github.com/Egahp/puncover_riscv,2023-04-27T03:00:39,1.0,https://github.com/Egahp/puncover_riscv
in-toto-attestation,200.0,https://github.com/in-toto/attestation,,2023-04-26T14:41:37,1.0,https://github.com/in-toto/attestation
storygensn,200.0,https://github.com/SNorebo/StoryGen,https://github.com/SNorebo/StoryGen,2023-04-26T18:31:58,1.0,https://github.com/SNorebo/StoryGen
snapfish,200.0,https://github.com/lindsayhrlee/SnapFISH,https://github.com/lindsayhrlee/SnapFISH,2023-04-28T05:22:38,1.0,https://github.com/lindsayhrlee/SnapFISH
the-lord-of-the-rings-sdk,200.0,https://github.com/danilredko/liblab-test,https://github.com/danilredko/liblab-test,2023-04-26T03:34:02,,
ifrappe-bench,200.0,https://github.com/frappe/bench,,2023-04-26T20:38:48,1.0,https://github.com/frappe/bench
nsepythonserver,200.0,https://github.com/aeron7/nsepython,https://github.com/aeron7/nsepython,2023-04-26T20:59:31,1.0,https://github.com/aeron7/nsepython
forgedata,200.0,https://github.com/ITSSOUMIT/ForgeData,https://github.com/ITSSOUMIT/ForgeData,2023-04-26T21:32:00,1.0,https://github.com/ITSSOUMIT/ForgeData
geosdemo-haoyu,200.0,https://github.com/hniu-tamu/geosdemo-haoyu,https://github.com/hniu-tamu/geosdemo-haoyu,2023-04-25T21:15:10,1.0,https://github.com/hniu-tamu/geosdemo-haoyu
bam-core,200.0,,http://bushwickayudamutua.org,2023-04-29T03:03:00,0.0,
java-test-genie,200.0,https://github.com/boraelci/java-test-genie,https://github.com/boraelci/java-test-genie,2023-04-27T12:10:10,1.0,https://github.com/boraelci/java-test-genie
xinvert,200.0,https://github.com/miniufo/xinvert,https://github.com/miniufo/xinvert,2023-04-24T09:19:13,1.0,https://github.com/miniufo/xinvert
kafka-bluesky-live,200.0,,https://gitlab.cnpem.br/SOL/bluesky/kafka-bluesky-live,2023-04-25T13:55:11,0.0,
knowledge-base-search,200.0,https://github.com/cabeywic/knowledge-base-search,https://github.com/cabeywic/knowledge-base-search,2023-04-24T20:36:55,1.0,https://github.com/cabeywic/knowledge-base-search
frogmouth,200.0,https://github.com/Textualize/frogmouth,https://github.com/Textualize/frogmouth,2023-04-27T15:55:54,1.0,https://github.com/Textualize/frogmouth
chatpdf,200.0,https://github.com/yuanjie-ai/llm4gpt,https://github.com/yuanjie-ai/llm4gpt,2023-04-25T01:25:58,,
foxplot,200.0,https://github.com/stephane-caron/foxplot/issues,,2023-04-25T15:12:25,0.0,
vtb-biname,200.0,https://github.com/NguyenThaoVi0702/vtb_biname,https://github.com/NguyenThaoVi0702/vtb_biname,2023-04-27T07:47:36,1.0,https://github.com/NguyenThaoVi0702/vtb_biname
gpt-dev,200.0,https://github.com/jina-ai/gptdeploy,https://github.com/jina-ai/gptdeploy,2023-04-24T11:24:10,1.0,https://github.com/jina-ai/gptdeploy
django-sb-codefield,200.0,,https://gitlab.com/softbutterfly/open-source/django-sb-codefield,2023-04-29T07:54:09,0.0,
hugchat,200.0,https://github.com/Soulter/hugging-chat-api,https://github.com/Soulter/hugging-chat-api,2023-04-27T06:12:23,1.0,https://github.com/Soulter/hugging-chat-api
odoo-addon-purchase-no-rfq,200.0,https://github.com/OCA/purchase-workflow,https://github.com/OCA/purchase-workflow,2023-04-24T10:53:22,1.0,https://github.com/OCA/purchase-workflow
cppprojectpackage,200.0,https://github.com/my_username/my_package,https://github.com/my_username/my_package,2023-04-23T11:51:31,,
vault-dump,200.0,https://github.com/danielpops/vault-dump,https://github.com/danielpops/vault-dump,2023-04-24T22:37:58,1.0,https://github.com/danielpops/vault-dump
odoo-addon-user-all-groups,200.0,https://github.com/OCA/server-ux,https://github.com/OCA/server-ux,2023-04-26T08:01:05,1.0,https://github.com/OCA/server-ux
spotlight-dev,200.0,,https://alpha.dev,2023-04-24T22:32:02,0.0,
lightning-rod,200.0,https://github.com/reapermc/lightning-rod,https://github.com/reapermc/lightning-rod,2023-04-23T21:36:37,1.0,https://github.com/reapermc/lightning-rod
nlvcore,200.0,https://github.com/nielathome/nlv,https://github.com/nielathome/nlv,2023-04-27T20:40:00,1.0,https://github.com/nielathome/nlv
pymx2,200.0,https://github.com/vpaeder/pymx2,https://github.com/vpaeder/pymx2,2023-04-27T13:02:51,1.0,https://github.com/vpaeder/pymx2
